CASEID,CRASHYEAR,PSU,CASENO,CASENUMBER,CATEGORY,CRASHMONTH,DAYOFWEEK,CRASHTIME,CONFIG,EVENTS,VEHICLES,CAIS,CISS,CINJURED,CINJSEV,CTREAT,ALCINV,DRGINV,MANCOLL,SUMMARY,CASEWGT,PSUSTRAT,VERSION
6229,2017,24,4,1-24-2017-004-07,7,1,7,14:10,5,1,1,0,0,0,0,0,2,2,0,"V1 was traveling northbound on a one-way, one lane roadway.  V1 exited the roadway on the left side. The front of V1 made contact with a utility pole.  V1 returned to the roadway, coming to final rest facing eastbound.",615.743725181132,1,2
6230,2017,24,5,1-24-2017-005-03,3,1,5,17:30,2,1,2,1,1,1,0,4,2,2,4,"V2 was traveling northbound on a two-way undivided roadway, attempting to crossover an intersection.  V1 was traveling westbound in lane 2 of a two-way undivided roadway, attempting to crossover the same intersection.  The front of V2 contacted the left side of V1.",154.897902837707,1,2
6241,2017,31,4,1-31-2017-004-06,6,1,4,18:48,5,3,1,1,1,1,0,4,1,1,0,V1 was traveling northbound on roadway. V1 left roadway on right side and traveled across field striking tree branches and a tree. V1 came to final rest in a pond.,374.469255445773,6,2
6240,2017,31,3,1-31-2017-003-09,9,1,4,08:25,5,1,1,0,0,0,0,0,2,2,0,"V1 was traveling northbound on a two lane roadway  V1 crossed over the southbound lane,departed the roadway to the left and entered into a ditch where its front plane contacted a dirt embankment.  V1 came to rest in a yard.",686.221391487831,6,2
6245,2017,17,8,1-17-2017-008-03,3,1,5,04:31,2,1,2,99,99,0,0,9,2,9,4,"V1 was traveling south on a four lane, divided roadway approaching a light controlled intersection.  V2 was traveling east on a three lane, two way road way approaching the same intersection.  At the intersection the front of V1 contacted the left side of V2.",134.288191587689,4,2
6247,2017,17,10,1-17-2017-010-07,7,1,7,14:07,3,1,2,0,0,0,0,0,2,9,1,"V1 an V2 were traveling westbound on a six lane, two way roadway.  The front of V1 contacted the back of V2.",530.295579083377,4,2
6246,2017,17,9,1-17-2017-009-03,3,1,5,11:55,2,1,2,1,1,3,0,4,2,2,4,"V1 was traveling westbound on a six lane, two way roadway approaching an intersection.  V2 was traveling eastbound on a seven lane, two way roadway approaching the same intersection.  V1 turned left at the intersection and the front of V2 contacted the right side of V1.",134.288191588743,4,2
6244,2017,17,7,1-17-2017-007-06,6,1,5,12:00,3,1,2,0,0,0,0,4,2,2,1,"V2 was traveling eastbound on a three lane, two way roadway. V1 was traveling eastbound on the same roadway.  The front of V1 contacted the back of V2.",260.452544085976,4,2
6260,2017,33,4,1-33-2017-004-09,9,1,3,15:35,2,2,3,1,1,1,0,0,2,2,6,"Vehicle #1 and #3 were traveling North. Vehicle #2 was traveling South. V3 slowed for traffic, and V1 braked and turned left. V1 departed the road to the left. The right plane of V2 contacted the right plane of V1. The front plane of V2 then contacted the left plane of V3.",275.58801350289,12,2
6255,2017,22,8,1-22-2017-008-07,7,1,1,02:00,5,2,1,0,0,0,0,0,2,9,0,"Southbound V1 lost control on icy roadway, departed right side of the roadway, and came to rest straddling the roadside ditch, with impacts to both front and back bumpers.",178.517289524824,12,2
6256,2017,22,9,1-22-2017-009-09,9,1,5,22:55,4,1,1,1,3,2,0,6,2,9,0,"V1 was traveling southbound on a 2-lane, 2-way undivided roadway.  V1 lost control due to icy road conditions and departed the roadway to the left in a counterclockwise rotation, entered a ditch and rolled right 2 quarter turns.",302.835159341122,12,2
6254,2017,22,7,1-22-2017-007-09,9,1,3,13:55,4,1,1,0,0,0,0,0,2,2,0,"Driving North-bound on a 2 lane divided highway. Windy day with blowing snow. Vehicle lost traction drifted off the right side of the road, rolled to the right 2 quarter turns coming to rest on its top.",302.83515933275,12,2
6224,2017,23,6,1-23-2017-006-06,6,1,4,04:16,5,2,1,1,1,1,0,8,2,2,0,"V1 departed the roadway to the right side where it contacted a guardrail. V1 continued on crossing over two lanes of travel for Southbound vehicles, a median, and two lanes of travel for Northbound traffic. V1 came to final rest on the East side of the Northbound roadway.",224.9954257324,5,2
6262,2017,33,6,1-33-2017-006-10,10,1,3,18:12,2,1,2,1,1,1,0,0,2,2,4,"Vehicle #1 was traveling North, approaching an intersection. Vehicle #2 was traveling West, approaching the same intersection. Both vehicles entered the intersection and the front plane of V1 contacted the left plane of V2.",813.870005186694,12,2
6253,2017,13,8,1-13-2017-008-01,1,1,6,05:26,2,1,2,6,75,3,1,1,9,2,6,Vehicle 1 was traveling northbound and lost directional control of the vehicle. Vehicle 2 was traveling southbound approaching V1. V1 departed it's lane of travel on the left side and crossed into the same lane as V2. The front of V1 contacted the left side of V2.,188.955712734655,7,2
6251,2017,13,6,1-13-2017-006-03,3,1,1,19:35,5,2,2,0,0,0,0,0,2,2,0,"Vehicle 1 was traveling eastbound and departed the roadway on the right side. The front of V1 contacted a tree, began to rotate clockwise and returned to the roadway. Vehicle 2 was traveling westbound and approaching V1. The back of V1 contacted the front of V2.",803.970471884634,7,2
6243,2017,21,4,1-21-2017-004-03,3,1,4,14:54,2,4,2,3,22,3,1,3,2,2,4,"V1 was traveling westbound approaching an intersection.  V2 was traveling northbound approaching the same intersection.  V1 entered the intersection making a left hand turn.  In the intersection, the front of V1 came into contact with the right side of V2.  V2 continued in a northwesterly direction and departed the road on the left, where its front wheels/tires came into contact with the curb.  V2 continued in a northwesterly direction on the roadside until its front end came into contact with a tree.",517.419727076975,11,2
6261,2017,33,5,1-33-2017-005-09,9,1,4,19:01,2,1,2,1,2,1,0,4,2,2,4,"V1 was traveling northbound on a 4-lane undivided roadway, attempting to turn left at an intersection.  V2 was traveling southbound on the same roadway, attempting to crossover the same intersection.  The front of V2 contacted the right side of V1.",275.58801350289,12,2
6265,2017,19,12,1-19-2017-012-07,7,1,2,10:44,3,1,2,0,0,0,0,0,2,2,1,V2 traveling in front of V1 braked for unknown vehicle attempting to enter the median for left turn. V1's frontal plane made contact with the rear plane of V2.,550.08296943677,9,2
6266,2017,19,13,1-19-2017-013-05,5,1,1,18:45,5,2,1,4,29,2,2,3,2,2,0,"V1 was traveling northbound, departing the roadway to its left, crossing the median and entered the southbound lanes of traffic. V1 then left the roadway to the right, crossing the median again, entering the northbound traffic lanes, crossing over both lanes before it departed the roadway to the right, striking two trees. The vehicle then caught fire.",79.9848995102589,9,2
6252,2017,13,7,1-13-2017-007-02,2,1,3,04:45,2,2,2,1,2,1,0,4,2,2,0,V2 was traveling North bound approaching an exit ramp. V1 was traveling North bound in the same lane.behind V2. V2 Departed the roadway on the right side and the front of V2 struck an impact attenuater.  V2 returned to the roadway and then left side of V2 was impacted by the front of V1.,62.5018868257869,7,2
6269,2017,19,14,1-19-2017-014-09,9,1,4,15:01,5,2,1,1,1,1,0,4,2,2,0,V1 traveling west departed roadway right impacted a tree and pole simultaneously. Vehicle came to rest at point of impact.,933.155909690232,9,2
6270,2017,19,15,1-19-2017-015-06,6,1,7,00:39,2,1,2,1,1,1,0,8,1,9,4,V1 was traveling eastbound approaching a traffic signal controlled intersection attempting a left turn. V2 was traveling westbound approaching the same traffic signal controlled intersection. The right plane of V1 was contacted by the front plane of V2.,169.155252521446,9,2
6257,2017,22,10,1-22-2017-010-06,6,1,6,19:05,2,2,2,0,0,0,0,0,2,2,6,V1 was West bound on a two lane city street. The street was snow/ice covered and rutted. V1 lost control and began a counter-clockwise rotation. The right side front of V1 struck the front left corner of V2. Then the back right side of V1 contacted the back left side of V2.,94.797052813258,12,2
6272,2017,20,6,1-20-2017-006-01,1,1,4,13:30,5,1,1,5,38,1,1,1,2,1,0,V1 departed the left side of the roadway and the front of V1 struck a tree.,52.1831206563757,11,2
6273,2017,20,7,1-20-2017-007-03,3,1,1,17:46,3,2,3,1,3,3,0,4,2,2,1,V1 was traveling E/B on a public roadway behind V2 and V3. The front of V1 collided with the rear of V2. The collision with V1 caused the front of V2 to collide with rear of V3.,222.029212725436,11,2
6249,2017,28,4,1-28-2017-004-04,4,1,5,06:50,6,1,1,0,0,0,0,0,2,2,0,"V1 was traveling on a rural-forestry road, two lane, non divided dirt road. As V1 rounded a corner in the road opperator saw a large tree across the roadway blocking both lanes of travel. Operator attempted to stop, but due to ice conditions and a down hill grade, he was unable to steer to avoid, or stop prior to impact. V1 impacted the log on the frontal plane, where it came to finial rest.",399.520240341932,3,2
6248,2017,28,3,1-28-2017-003-08,8,1,5,16:30,5,3,1,2,8,1,0,3,2,1,0,"V1 was traveling east bound on a non-divided two lane, non-lined rural road. V1 departed the roadway to the right traveling approximately 200 feet before impacting a tree with its frontal plane. V1 then rotated counter clockwise, sliding down the embankment, where it impacted with a log on the right rear corner (rear plane) and a second tree on the rear plane before coming to final rest.",115.39700389055,3,2
6258,2017,18,4,1-18-2017-004-10,10,1,5,19:45,3,1,1,0,0,0,0,0,9,9,0,Vehicle #1 was traveling West.  Vehicle #2 was legally parked facing West on the same roadway.  V1 lost control and departed the road to the right.  The front plane of V1 contacted the back plane of V2.,4851.78412070462,6,2
6259,2017,18,5,1-18-2017-005-09,9,1,7,13:50,2,1,2,1,1,1,0,6,2,2,4,Vehicle #1 was traveling Southwest.  Vehicle #2 was traveling Northeast on an intersecting roadway.  V1 began to turn left at the intersection and the front plane of V1 contacted the front plane of V2.,1101.97355497386,6,2
6274,2017,30,7,1-30-2017-007-03,3,1,5,03:36,5,1,1,3,14,1,1,3,2,2,0,"Vehicle 1 was westbound in the #1 lane when the driver fell asleep and the vehicle drifted left over all lane lines, departed the curb edge and with its front bumper plane, contacted a 40 cm diameter tree.",195.270340617582,10,2
6277,2017,30,10,1-30-2017-010-03,3,1,6,18:32,1,3,2,1,1,2,0,4,2,2,4,Vehicle 1 is heading northbound in the #4 lane and begins to make a left turn into the intersection. Vehicle 2 is moving southbound in the #1 lane and the front of V2 makes contact with the front of vehicle 1. The impact forces vehicles 1 and 2 to the southwestern corner of the intersection. The left mid door of vehicle 2 made contact with a hydrant and the right front tire of V2 made contact with a wall.,195.270340619457,10,2
6275,2017,30,8,1-30-2017-008-02,2,1,4,22:25,3,1,2,1,1,1,0,4,9,2,1,Vehicle 2 was stopped in the #2 southbound lane at the intersection for a red light.  Vehicle 1 was southbound in the #2 lane when the front of Vehicle 1 contacted the back of Vehicle 2.  The impact pushed Vehicle 2 forward into the crosswalk.,17.1476472290285,10,2
6279,2017,26,3,1-26-2017-003-02,2,1,1,01:32,3,1,2,1,1,1,0,4,1,9,1,V1 and V2 were both in the same lane of a three-lane divided roadway. V2 was stopped ahead of V1.  The front end of V1 struck the back end of V2.,217.327752687266,10,2
6271,2017,20,5,1-20-2017-005-03,3,1,4,19:10,3,1,2,0,0,0,0,0,2,2,1,V1 was traveling S/B on a public roadway behind V2 also traveling S/B on that same public roadway. The front of V1 collided with V2's rear end.,222.029212725436,11,2
6281,2017,30,11,1-30-2017-011-02,2,1,3,13:11,3,1,2,1,1,2,0,4,2,2,1,Vehicles 1 and 2 were westbound in the #2 lane when the front of vehicle 1 contacted the back of vehicle 2. Vehicle 1 had an trailer in tow at the time of the crash.,17.1476472290285,10,2
6268,2017,15,5,1-15-2017-005-03,3,1,3,13:34,2,1,2,0,0,0,0,5,2,2,4,"V1 was traveling eastbound on a two way roadway with one lane of travel in each direction attempting to turn left heading northbound.  V2 was traveling southbound in the right lane of a two way roadway with two lanes of travel in each direction. At the intersection of the above roadways, the frontal plane of V1 impacted the right side plane of V2.",293.700500240111,1,2
6267,2017,15,4,1-15-2017-004-09,9,1,5,18:05,3,5,3,3,9,1,1,3,2,2,1,"V1 and V2 were traveling eastbound in the left lane of a two way roadway with two lanes of travel in each direction with left turn lanes on each side.  V3 was also traveling on the same roadway in the right lane.  On this roadway, the frontal plane of V1 impacted the rear plane of V2.  This caused the frontal plane of V3 to impact the right side plane of V1.  Then the frontal planes of V3 and V1 impacted a parking meter pole and tree respectively located on the southern curb of this roadway.",1694.46620873361,1,2
6228,2017,10,3,1-10-2017-003-09,9,1,5,17:57,2,3,2,1,1,1,0,5,2,2,5,"V1 was traveling northbound in lane five of a five lane controlled access roadway. V2 was traveling in lane four next to V1. A non-contact Medium-Heavy truck was traveling next to V2 in lane three when it began to change lanes to the left forcing V2 to also change lanes to the left. When changing lanes to the left the left side of V2's trailer contacted the right side of V1. This contact forced V1 to depart the roadway where the left side of V1 contacted a concrete barrier before continuing to travel forward across all five lanes to depart the roadway on the right, where the front of V1 contacted the guardrail face before coming to final rest.",1098.36140168446,4,2
6235,2017,16,6,1-16-2017-006-05,5,1,3,08:46,3,1,2,9,97,1,0,4,2,2,1,Unit # 1 and unit #2 were both south bound in the #2 lane of a three-lane roadway. Unit # 2 stopped due traffic ahead. The front of unit #1 impacted the rear of unit # 2.,34.9388965590746,5,2
6293,2017,14,6,1-14-2017-006-02,2,1,6,16:00,3,2,3,1,1,1,0,4,2,2,1,"V2 and V3 were stopped facing westbound on a two lane undivided roadway.  V1 was traveling westbound on the same roadway.  The front of V1 contacted the back for V2, then the front of V2 contacted the back of V3.",377.192049330049,8,2
6299,2017,24,9,1-24-2017-009-10,10,1,6,13:12,2,1,2,1,1,1,0,6,2,2,4,"V2 was traveling north on a two lane, two-way roadway entering a five-legged intersection.  V1 was traveling east on a two lane, two-way roadway, entering the same sign controlled intersection as V2.  As V2 was traveling through the intersection, the front of V1 contacted the left side of V2.  V1 continued off the roadway before coming to final rest.",7823.5854633871,1,2
6300,2017,24,10,1-24-2017-010-06,6,1,2,18:19,7,1,1,1,2,1,0,4,2,2,0,V1 was traveling northbound when a tree fell on to the hood.,757.583679969649,1,2
6298,2017,24,8,1-24-2017-008-06,6,1,4,09:16,2,1,2,0,0,0,0,5,2,2,4,"V1 was traveling on a roadway heading north.  V2 was pulling out of a business driveway heading west, attempting to turn left.  V2's view was obstructed by another vehicle while pulling out into the roadway.  The front of V2 contacted the right of V1.  V1 then spun clockwise and came to final rest facing south in a business driveway.",757.583679969459,1,2
6307,2017,12,5,1-12-2017-005-04,4,1,6,13:03,2,1,2,0,0,0,0,0,2,2,4,V1 was traveling eastbound on roadway attempting to crossover an intersection.  V2 was traveling northbound on roadway attempting to crossover the same intersection.  The front of V2 contacted the right side of V1.,2341.23732557018,9,2
